UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,total,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
128762001,Butler Business School Inc,Main Campus,2710 NORTH AVE,BRIDGEPORT,CT,66042383,9,"Private for-profit, less-than 2-year",,0,0,0,0,7,0,0,0,0,7
128771001,Central Connecticut State University,Main Campus,1615 STANLEY ST,NEW BRITAIN,CT,6050,1,"Public, 4-year or above",12106,0,0,3,0,0,0,17,1,0,21
128896001,Connecticut Center for Massage Therapy-Newington,Main Campus,75 KITTS LANE,NEWINGTON,CT,61113975,9,"Private for-profit, less-than 2-year",238,0,0,0,0,0,0,0,0,0,0
128902001,Connecticut College,Main Campus,270 MOHEGAN AVE,NEW LONDON,CT,6320,2,"Private nonprofit, 4-year or above",1869,0,0,5,0,0,0,2,0,0,7
128957001,Brio Academy of Cosmetology,Brio Academy of Cosmetology - East Hartford,1000 MAIN ST,EAST HARTFORD,CT,6108,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
129002001,Connecticut School of Electronics,Main Campus,221 W MAIN ST,BRANFORD,CT,6405,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
129020001,University of Connecticut,Main Campus,126 North Eagleville Road,STORRS,CT,62693070,1,"Public, 4-year or above",23692,0,0,3,0,0,3,57,4,0,67
129154001,Goodwin College,Main Campus,745 BURNSIDE AVE,EAST HARTFORD,CT,6108,5,"Private nonprofit, 2-year",1440,0,0,0,0,0,1,1,0,0,2
129181001,Baran Institute of Technology,main campus,97 Newberry Road,East Windsor,CT,6088,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,1,1,0,2
129215001,Eastern Connecticut State University,Eastern Connecticut State University,83 WINDHAM ST,WILLIMANTIC,CT,6226,1,"Public, 4-year or above",5137,0,0,4,0,1,0,3,1,0,9
129242001,Fairfield University,Main Campus,1073 N BENSON RD,FAIRFIELD,CT,68245195,2,"Private nonprofit, 4-year or above",5024,0,0,2,0,0,2,40,0,0,44
129349001,Northhaven Academy,Main Campus,97 washington ave,NORTH HAVEN,CT,6473,9,"Private for-profit, less-than 2-year",131,0,0,0,0,0,0,0,0,0,0
129367001,Capital Community College,Capital Community College,950 Main Street,Hartford,CT,61032354,4,"Public, 2-year",3726,0,0,0,0,0,2,0,0,0,2
129428001,Rensselaer Hartford Graduate Center Inc,Main Campus,275 WINDSOR ST,HARTFORD,CT,6120,2,"Private nonprofit, 4-year or above",730,0,0,0,0,0,0,2,1,0,3
129428002,Rensselaer Hartford Graduate Center Inc,Trails Corner,618 Poquonnock Road,Groton,CT,63404554,2,"Private nonprofit, 4-year or above",730,0,0,0,0,0,0,0,0,0,0
129446001,Hartford School of Music,Main Campus,834 ASYLUM AVE,HARTFORD,CT,61052891,5,"Private nonprofit, 2-year",51,0,0,0,0,0,0,0,0,0,0
129482001,Fox Institute of Business,Main Campus,99 South Street,West Hartford,CT,61101922,9,"Private for-profit, less-than 2-year",207,0,0,0,0,0,0,0,0,0,0
129525001,University of Hartford,Main Campus,200 BLOOMFIELD AVE,WEST HARTFORD,CT,61171599,2,"Private nonprofit, 4-year or above",7290,0,0,4,0,0,1,91,5,0,101
129525002,University of Hartford,Asylum Ave.Campus (formerly Htfd.College for Women,1265 Asylum Avenue,Hartford,CT,61052206,2,"Private nonprofit, 4-year or above",7290,0,0,0,0,0,0,5,1,0,6
129525003,University of Hartford,North Campus (formerly St. Thomas Seminary),467 Bloomfield Avenue,Bloomfield,CT,60022903,2,"Private nonprofit, 4-year or above",,0,0,1,0,0,0,1,1,0,3
129525005,University of Hartford,103 Woodland Street,103 Woodland Street,Hartford,CT,61051233,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
129525006,University of Hartford,Dance Connecticut,224 Farmington Avenue,Hartford,CT,6105,2,"Private nonprofit, 4-year or above",7290,0,0,0,0,0,0,0,0,0,0
129534001,Holy Apostles College and Seminary,Main Campus,33 PROSPECT HILL RD,CROMWELL,CT,64162005,2,"Private nonprofit, 4-year or above",284,0,0,0,0,0,0,0,0,0,0
129543001,Housatonic Community College,Main Campus,900 LAFAYETTE BLVD,BRIDGEPORT,CT,66044704,4,"Public, 2-year",4475,0,0,0,0,0,0,0,0,0,0
129613001,Gibbs College,Main Campus,10 Norden Place,Norwalk,CT,68551436,6,"Private for-profit, 2-year",919,0,0,0,0,0,0,0,0,0,0
129613002,Gibbs College,Gibbs College - Farmington,270 Farmington Ave-Ste 245,Farmington,CT,6032,6,"Private for-profit, 2-year",919,0,0,0,0,0,0,0,0,0,0
129640001,The Leon Institute of Hair Design,Main Campus,111 WALL ST,BRIDGEPORT,CT,66044226,9,"Private for-profit, less-than 2-year",68,0,0,0,0,0,0,0,0,0,0
129686001,Lyme Academy College of Fine Arts,Main Campus,84 LYME ST,OLD LYME,CT,6371,2,"Private nonprofit, 4-year or above",139,0,0,0,0,0,0,0,0,0,0
129695001,Manchester Community College,Main Campus,Great Path       P.O. Box 1046,Manchester,CT,60451046,4,"Public, 2-year",6484,0,0,1,0,0,0,5,0,0,6
129729001,Naugatuck Valley Community College,Main Campus,750 CHASE PARKWAY,WATERBURY,CT,67083089,4,"Public, 2-year",5966,0,0,0,0,0,0,10,0,0,10
129729002,Naugatuck Valley Community College,Automotive Technician (AutoTech) Campus,2200 Thomaston Ave.,Waterbury,CT,6704,4,"Public, 2-year",5966,0,0,0,0,0,0,0,0,0,0
129729003,Naugatuck Valley Community College,Danbury Training Center,12 Crosby Street,Danbury,CT,68105835,4,"Public, 2-year",5966,0,0,0,0,0,0,0,0,0,0
129756001,Middlesex Community College,Main Campus,100 TRAINING HILL RD,MIDDLETOWN,CT,6457,4,"Public, 2-year",2623,0,0,0,0,0,0,2,0,0,2
129774001,Mitchell College,Mitchell College,437 PEQUOT AVE,NEW LONDON,CT,6320,2,"Private nonprofit, 4-year or above",894,0,0,0,0,1,1,27,0,1,30
129808001,Three Rivers Community College,Main Campus,574 NEW LONDON TURNPIKE,NORWICH,CT,63602497,4,"Public, 2-year",3858,0,0,0,0,0,0,0,0,0,0
129880001,Renasci Academy of Hair Inc,Renasci Academy Of Hair inc.,486 Bridgeport Avenue-Tower Plaza,Milford,CT,6460,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
129923001,Lincoln Technical Institute,Main Campus,200 JOHN DOWNEY DR,NEW BRITAIN,CT,6051,9,"Private for-profit, less-than 2-year",637,0,0,0,0,0,1,3,1,0,5
129932001,New England Tractor Trailer Training School of Connecticut,Main Campus,32 FIELD RD,SOMERS,CT,6071,9,"Private for-profit, less-than 2-year",241,0,0,0,0,0,0,0,0,0,0
129941001,University of New Haven,Main Campus,300 Boston Post Rd.,WEST HAVEN,CT,6516,2,"Private nonprofit, 4-year or above",4774,0,0,2,0,0,0,5,6,0,13
129969001,Ridley Lowell Business and Technical Institute,Main Campus,470 BANK ST,NEW LONDON,CT,6320,9,"Private for-profit, less-than 2-year",116,0,0,0,0,0,0,0,0,0,0
130004001,Norwalk Community College,Norwalk Community College (Main Campus),188 Richards Avenue,Norwalk,CT,68541655,4,"Public, 2-year",6231,0,0,0,0,0,0,2,1,0,3
130040001,Northwestern Connecticut Community College,Main Campus,PARK PL E,WINSTED,CT,6098,4,"Public, 2-year",1632,0,0,0,0,0,0,0,0,0,0
130110001,Paier College of Art Inc,Main Campus,20 GORHAM AVE,HAMDEN,CT,65143902,3,"Private for-profit, 4-year or above",249,0,0,0,0,0,0,0,0,0,0
130129001,Brio Academy of Cosmetology-Meriden,BRIO ACADEMY OF COSMETOLOGY,1231 E MAIN ST,MERIDEN,CT,64504836,9,"Private for-profit, less-than 2-year",128,0,0,0,0,0,0,0,0,0,0
130174001,Porter and Chester Institute,Main Campus,670 Lordship Boulevard,Stratford,CT,66157158,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
130174002,Porter and Chester Institute,PORTER AND CHESTER INSTITUTE,30 Waterchase Drive,Rocky Hill,CT,6067,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
130174003,Porter and Chester Institute,PORTER AND CHESTER INSTITUTE,138 WEYMOUTH RD,ENFIELD,CT,6082,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
130174004,Porter and Chester Institute,PORTER AND CHESTER INSTITUTE,320 SYLVAN LAKE RD,WATERTOWN,CT,67791400,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
130174005,Porter and Chester Institute,PORTER AND CHESTER INSTITUTE,134 DULONG CIR,CHICOPEE,MA,1022,9,"Private for-profit, less-than 2-year",,0,0,0,0,1,0,0,0,0,1
130183001,Post University,Main Campus,800 COUNTRY CLUB RD,WATERBURY,CT,6723,3,"Private for-profit, 4-year or above",1271,0,0,0,0,0,0,31,0,0,31
130217001,Quinebaug Valley Community College,Main Campus,742 UPPER MAPLE ST,DANIELSON,CT,62391436,4,"Public, 2-year",1846,0,0,0,0,0,0,0,0,0,0
130226001,Quinnipiac University,Main Campus,275 MOUN CARMEL AVE,HAMDEN,CT,6518,2,"Private nonprofit, 4-year or above",7216,0,0,4,0,0,1,1,0,0,6
130253001,Sacred Heart University,Main Campus,5151 PARK AVE,FAIRFIELD,CT,68251000,2,"Private nonprofit, 4-year or above",5801,0,0,1,0,0,0,24,0,0,25
130253002,Sacred Heart University,Sacred Heart University- Stamford Campus,12 Omega Drive,Stamford,CT,6907,2,"Private nonprofit, 4-year or above",5801,0,0,0,0,0,0,0,0,0,0
130253003,Sacred Heart University,Sacred Heart University- Griswold Campus,267 Slater Avenue  P.O. Box 399,Griswold,CT,6351,2,"Private nonprofit, 4-year or above",5801,0,0,0,0,0,0,0,0,0,0
130253004,Sacred Heart University,Sacred Heart University at Luxembourg,"7, Rue Alcide de Gasperi L-2981 Luxembourg",Luxembourg,,,2,"Private nonprofit, 4-year or above",5801,0,0,0,0,0,0,0,0,0,0
130314001,Saint Joseph College,Main Campus,1678 ASYLUM AVE,WEST HARTFORD,CT,61172791,2,"Private nonprofit, 4-year or above",1773,0,0,0,0,0,0,16,2,0,18
130396001,Gateway Community College,LONG WHARF,60 SARGENT DR,NEW HAVEN,CT,6511,4,"Public, 2-year",5965,0,0,0,0,0,0,2,1,0,3
130396002,Gateway Community College,NORTH HAVEN,88  Bassett Rd,North Haven,CT,6473,4,"Public, 2-year",5965,0,0,0,0,0,0,1,0,0,1
130448001,St Vincent's College,St. Vincent's College,2800 MAIN ST,BRIDGEPORT,CT,66064201,5,"Private nonprofit, 2-year",424,0,0,0,0,0,0,5,0,0,5
130493001,Southern Connecticut State University,Main Campus,501 CRESCENT STREET,NEW HAVEN,CT,65151355,1,"Public, 4-year or above",11930,0,0,4,0,0,0,18,7,0,29
130509001,Stone Academy,Main Campus,1315 DIXWELL AVE,HAMDEN,CT,6514,9,"Private for-profit, less-than 2-year",433,0,0,0,0,0,0,0,0,0,0
130581001,Tri-State College of Acupuncture,Main Campus Tri-State College of Acupuncture,"80 Eighth Avenue, Room 400",NEW YORK,NY,10011,3,"Private for-profit, 4-year or above",162,0,0,0,0,0,0,0,0,0,0
130590001,Trinity College,Main Campus Trinity College,300 SUMMIT ST,HARTFORD,CT,61063100,2,"Private nonprofit, 4-year or above",2526,0,0,2,0,3,0,6,11,0,22
130606001,Tunxis Community College,Tunxis Community College,271 Scott Swamp Road,FARMINGTON,CT,60323187,4,"Public, 2-year",3836,0,0,0,0,0,0,0,1,0,1
130697001,Wesleyan University,Main Campus,229 HIGH ST,MIDDLETOWN,CT,6459,2,"Private nonprofit, 4-year or above",3222,0,0,2,0,1,0,58,2,0,63
130776001,Western Connecticut State University,Mid Town Campus,181 WHITE ST,DANBURY,CT,68106860,1,"Public, 4-year or above",6211,0,0,1,0,1,0,4,0,0,6
130776002,Western Connecticut State University,West Side Campus,47 Mill Plain Road,Danbury,CT,68106860,1,"Public, 4-year or above",6211,0,0,1,0,0,0,2,0,1,4
130785001,Yale-New Haven Hospital Dietetic Internship,Main Campus,20 YORK ST EPB 806,NEW HAVEN,CT,6510,2,"Private nonprofit, 4-year or above",12,0,0,0,0,0,9,0,0,0,9
130794001,Yale University,Main Campus,105 Wall Street,NEW HAVEN,CT,6520,2,"Private nonprofit, 4-year or above",11454,0,0,11,0,4,0,63,5,0,83
130837001,Beebe Hospital School of Nursing,Main Campus,424 SAVANNAH RD,LEWES,DE,19958,5,"Private nonprofit, 2-year",,0,0,0,0,0,0,0,0,0,0
130873001,Dawn Training Centre,Main Campus,3700 Lancaster Pike Suite 105,WILMINGTON,DE,19805,9,"Private for-profit, less-than 2-year",317,0,0,0,0,0,0,0,0,0,0
130891001,Delaware Technical and Community College-Owens,Owens Campus,Seashore Highway,GEORGETOWN,DE,19947,4,"Public, 2-year",4314,0,0,0,0,0,0,0,0,0,0
130907001,Delaware Technical and Community College-Terry,Terry Campus,100 CAMPUS DRIVE,DOVER,DE,19901,4,"Public, 2-year",3161,0,0,0,0,0,0,0,0,0,0
130916001,Delaware Technical and Community College-Stanton-Wilmington,Stanton Campus,400 STANTON-CHRISTIANA RD,NEWARK,DE,197132197,4,"Public, 2-year",7519,0,0,0,0,0,0,0,0,0,0
130916002,Delaware Technical and Community College-Stanton-Wilmington,Wilmington Campus,333 Shipley Street,Wilmington,DE,19801,4,"Public, 2-year",7519,0,0,0,0,0,0,1,1,0,2
130934001,Delaware State University,Main Campus,1200 N. Dupont Highway,Dover,DE,199012202,1,"Public, 4-year or above",3756,0,0,3,0,2,4,12,0,0,21
130934002,Delaware State University,Wilmington Campus,621 Market St,Wilmington,DE,19801,1,"Public, 4-year or above",3756,0,0,0,0,0,0,0,0,0,0
130934003,Delaware State University,Georgetown Campus,Route 18,Georgetown,DE,19947,1,"Public, 4-year or above",3756,0,0,0,0,0,0,0,0,0,0
130943001,University of Delaware,Main Campus,413 Academy St.,NEWARK,DE,19716,1,"Public, 4-year or above",20342,0,0,3,0,10,3,26,7,6,55
130943002,University of Delaware,Lewes,413 Academy St.,Newark,DE,19716,1,"Public, 4-year or above",20342,0,0,0,0,0,0,0,0,0,0
130943003,University of Delaware,Wilmington,413 Academy St.,Newark,DE,19716,1,"Public, 4-year or above",20342,0,0,0,0,0,0,0,0,0,0
130989001,Goldey-Beacom College,Main Campus,4701 LIMESTONE RD,WILMINGTON,DE,198081927,2,"Private nonprofit, 4-year or above",,0,0,2,0,0,0,6,1,0,9
131061001,Schilling-Douglas School of Hair Design,Main Campus,70 AMSTEL AVE,NEWARK,DE,197117964,9,"Private for-profit, less-than 2-year",131,0,0,0,0,0,0,0,0,0,0
131098001,Wesley College,Wesley College,120 N STATE ST,DOVER,DE,199013875,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,34,1,0,35
131113001,Wilmington University,Main Campus - New Castle,320 DUPONT HWY,NEW CASTLE,DE,19720,2,"Private nonprofit, 4-year or above",8353,0,0,0,0,0,0,10,0,0,10
131113002,Wilmington University,Dover Air Force Base,520 Main Gate Way,Dover,DE,19902,2,"Private nonprofit, 4-year or above",8353,0,0,0,0,0,0,0,0,0,0
131113004,Wilmington University,Georgetown,William Carter Partnership Center Seashore Highway,Georgetown,DE,19947,2,"Private nonprofit, 4-year or above",8353,0,0,0,0,0,0,0,0,0,0
131113005,Wilmington University,Graduate Center,518 King Street,Wilmington,DE,19801,2,"Private nonprofit, 4-year or above",8353,0,0,0,0,0,0,0,0,0,0
131113006,Wilmington University,Dover,3282 North DuPont Highway,Dover,DE,19901,2,"Private nonprofit, 4-year or above",8353,0,0,0,0,0,0,0,0,0,0
131113007,Wilmington University,College Information Center,41 Rehoboth Avenue,Rehoboth Beach,DE,19971,2,"Private nonprofit, 4-year or above",8353,0,0,0,0,0,0,0,0,0,0
131113008,Wilmington University,Wilson Graduate Center,31 Reads Way,New Castle,DE,19720,2,"Private nonprofit, 4-year or above",8353,0,0,0,0,0,0,1,0,0,1
131113009,Wilmington University,Lewes Confernce Center,16 Ship Bottom Square,Lewes,DE,19958,2,"Private nonprofit, 4-year or above",8353,0,0,0,0,0,0,0,0,0,0
131159001,American University,Main Campus,"4400 Massachsetts Avenue, NW",Washington,DC,200168068,2,"Private nonprofit, 4-year or above",11449,0,0,1,0,0,0,41,2,0,44
131159002,American University,Tenley Campus,"4300 Nebraka Avenue, N.W.",Washington,DC,200168068,2,"Private nonprofit, 4-year or above",11449,0,0,0,0,0,0,9,0,0,9
131159003,American University,Washington College of Law,"4801 Massachusetts Ave, NW",Washington,DC,20016,2,"Private nonprofit, 4-year or above",11449,,,,,,,,,,0
131283001,Catholic University of America,The Catholic University of America,"620 Michigan Avenue, NE",WASHINGTON,DC,20064,2,"Private nonprofit, 4-year or above",6440,0,0,3,0,2,0,11,21,1,38
131308001,Corcoran College of Art and Design,Main Campus,500 17TH ST NW,WASHINGTON,DC,200064804,2,"Private nonprofit, 4-year or above",975,0,0,0,0,0,0,0,0,0,0
131399001,University of the District of Columbia,Van Ness Campus (Main),"4200 Connecticut Avenue, N.W.",Washington,DC,20008,1,"Public, 4-year or above",5371,0,0,0,0,1,1,6,0,0,8
131450001,Gallaudet University,Main Campus,800 FLORIDA AVE NE,WASHINGTON,DC,200023695,2,"Private nonprofit, 4-year or above",1423,0,0,10,0,0,1,30,0,0,41
131469001,George Washington University,Main Campus,2121 EYE ST NW,WASHINGTON,DC,20052,2,"Private nonprofit, 4-year or above",25078,0,0,9,0,0,9,104,2,0,124
131469002,George Washington University,Mount Vernon Campus,2100 Foxhall Road,Washington,DC,20007,2,"Private nonprofit, 4-year or above",25078,0,0,1,0,0,0,10,0,0,11
131469003,George Washington University,Loudoun County Campus (Virginia),20101 Academic Way,Ashburn,VA,201472604,2,"Private nonprofit, 4-year or above",25078,0,0,0,0,0,0,0,0,0,0
131469004,George Washington University,Alexandria Graduate Education Ctr,1775B Duke Street,Alexandria,VA,22314,2,"Private nonprofit, 4-year or above",25078,0,0,0,0,0,0,0,0,0,0
131469005,George Washington University,Arlington Graduate Education Center,3601 Wilson Blvd 4th Floor,Arlington,VA,22201,2,"Private nonprofit, 4-year or above",25078,0,0,0,0,0,0,0,0,0,0
131469007,George Washington University,Hampton Roads Center,1 Old Oyster Point Road,Newport News,VA,23602,2,"Private nonprofit, 4-year or above",25078,0,0,0,0,0,0,5,0,0,5
131469101,George Washington University,Capitol Hill Hall of States Building,444 North Capitol Street,Washington,DC,20001,2,"Private nonprofit, 4-year or above",25078,0,0,0,0,0,0,0,0,0,0
131469102,George Washington University,Capitol Hill: Shakespeare Theatre,"516 8th Street, SE",Washington,DC,200032834,2,"Private nonprofit, 4-year or above",25078,0,0,0,0,0,0,0,0,0,0
131469104,George Washington University,Hanover High School,10307  Chamberlayne Road,Mechanicsville,VA,231160000,2,"Private nonprofit, 4-year or above",25078,0,0,0,0,0,0,0,0,0,0
131496001,Georgetown University,Georgetown University Main Campus,37TH AND O ST NW,WASHINGTON,DC,20057,2,"Private nonprofit, 4-year or above",,0,0,4,0,0,11,26,1,0,42
131496002,Georgetown University,Georgetown University Law Center,"600 New Jersey Avenue, N.W.",Washington,DC,20001,2,"Private nonprofit, 4-year or above",,0,0,0,0,1,0,2,0,0,3
131496003,Georgetown University,"Villa Le Balze, Feisole, Italy","Via  Vecchia Fiesolana #26, 50014 Fiesole, Italy",Florence,,,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131496004,Georgetown University,"McGhee Cen for East Medit Studies, Alanya, Turkey","PK 81, 07400 Alanya, Turkey",Alanya,,20057,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131496005,Georgetown University,"Education City, Doha, Qatar","P.O Box  23689  -  Doha, Qatar",Doha,,20057,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131520001,Howard University,HOWARD UNIVERSITY MAIN CAMPUS,2400 SIXTH ST NW,Washington,DC,200590001,2,"Private nonprofit, 4-year or above",10125,0,0,2,0,8,4,31,23,0,68
131520004,Howard University,"SCHOOL FOR CONTINUING EDUCATION SILVER SPRING, MD CAMPUS",1100 WAYNE AVENUE,SILVER SPRING,MD,20910,2,"Private nonprofit, 4-year or above",10125,0,0,0,0,0,0,0,0,0,0
131520005,Howard University,DIVINITY SCHOOL (EAST) CAMPUS,1400 SHEPHERD STREET N.E.,WASHINGTON,DC,20017,2,"Private nonprofit, 4-year or above",10125,0,0,0,0,0,0,0,1,0,1
131520006,Howard University,LAW  SCHOOL (WEST) CAMPUS,2900 VAN NESS STREET N.W.,WASHINGTON,DC,20008,2,"Private nonprofit, 4-year or above",10125,0,0,0,0,0,0,0,0,0,0
131566001,Dudley Beauty College,Main Campus,2031 RHODE ISLAND AVE NE,WASHINGTON,DC,200182834,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,1,2,0,3
131742001,Sanz School,Main Campus,6182 Arlington Boulevard,Falls Church,VA,22044,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
131742002,Sanz School,Sanz School - Silver Spring Campus,8455 Colesville Road,Silver Spring,MD,20910,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
131742003,Sanz School,Sanz School - Falls Church Campus,6182 Arligton Blvd.,Falls Church,VA,22044,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
131788001,Southeastern University,Main Campus,501 I ST SW,WASHINGTON,DC,200242788,2,"Private nonprofit, 4-year or above",787,0,0,0,0,3,0,0,0,0,3
131803001,Strayer University,Main Campus,1133 15TH ST NW,WASHINGTON,DC,20005,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803002,Strayer University,STRAYER UNIVERSITY-ARLINGTON CAMPUS,2121 15th Street North,ARLINGTON,VA,22207,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803003,Strayer University,STRAYER UNIVERSITY-WOODBRIDGE CAMPUS,13385 MINNIEVILLE RD,WOODBRIDGE,VA,22192,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803004,Strayer University,STRAYER UNIVERSITY-FREDERICKSBURG CAMPUS,150 Riverside Parkway,FREDERICKSBURG,VA,22406,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803005,Strayer University,STRAYER UNIVERSITY-ALEXANDRIA CAMPUS,2730 EISENHOWER AVE,ALEXANDRIA,VA,22314,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,1,0,0,1
131803006,Strayer University,STRAYER UNIVERSITY-LOUDOUN CAMPUS,45150 RUSSELL BRANCH PKY STE 200,ASHBURN,VA,20147,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803007,Strayer University,STRAYER UNIVERSITY-MANASSAS CAMPUS,9990 BATTLEVIEW PKY,MANASSAS,VA,20109,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803008,Strayer University,STRAYER UNIVERSITY-TAKOMA PARK CAMPUS,6830 LAUREL ST NW,WASHINGTON,DC,20012,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803009,Strayer University,STRAYER UNIVERSITY-PRINCE GEORGES CAMPUS,4710 AUTH PLACE -- 1ST FLOOR,SUITLAND,MD,20746,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803100,Strayer University,STRAYER UNIVERSITY-HENRICO CAMPUS,11501 NUCKOLS ROAD,GLEN ALLEN,VA,23059,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803101,Strayer University,STRAYER UNIVERSITY-ANNE ARUNDEL CAMPUS,1520 Jabez Run,MILLERSVILLE,MD,21108,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803102,Strayer University,STRAYER UNIVERSITY-WHITE MARSH CAMPUS,9409 PHILADELPHIA RD,BALTIMORE,MD,21237,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803103,Strayer University,STRAYER UNIVERSITY ROCKVILLE CAMPUS,4 Research Place,Rockville,MD,20850,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
131803104,Strayer University,STRAYER UNIVERSITY-CHESTERFIELD CAMPUS,"2820 WATERFORD LAKE DR,",MIDLOTHIAN,VA,23112,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,1,0,0,1
131803105,Strayer University,STRAYER UNIVERSITY-CHESAPEAKE CAMPUS,700 INDEPENDENCE PKWY-STE 400,CHESAPEAKE,VA,23320,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
